date,bankroll,bet_size,profit,bet_on,odds_taken,predicted_prob,daily_return
2013-05-08,4.472510980758699e-279,4.732008204898283e-280,-4.732008204898283e-280,Kuznetsova S.,2.62,0.5,-0.0956790123456791
2013-05-08,3.760975142910724e-279,7.115358378479748e-280,-7.115358378479748e-280,Robson L.,3.75,0.5,-0.15909090909090906
2013-05-09,2.977438654804323e-279,7.835364881064008e-280,-7.835364881064008e-280,Lisicki S.,7.0,0.5,-0.20833333333333337
2013-05-09,3.3496184866548635e-279,2.4811988790036026e-280,3.721798318505404e-280,Medina Garrigues A.,2.5,0.5,0.125
2013-05-09,2.5959543271575193e-279,7.536641594973443e-280,-7.536641594973443e-280,Kirilenko M.,11.0,0.5,-0.22499999999999998
2013-05-09,2.3178163635334995e-279,2.781379636240199e-280,-2.781379636240199e-280,Hantuchova D.,2.75,0.5,-0.1071428571428571
2013-05-09,2.096049983071961e-279,2.2176638046153856e-280,-2.2176638046153856e-280,Bartoli M.,2.62,0.5,-0.095679012345679
2013-05-09,1.8714731991713935e-279,2.2457678390056725e-280,-2.2457678390056725e-280,Lepchenko V.,2.75,0.5,-0.1071428571428572
2013-05-10,1.4370240636494628e-279,4.3444913552193067e-280,-4.3444913552193067e-280,Medina Garrigues A.,15.0,0.5,-0.2321428571428572
2013-05-10,1.1376440503891581e-279,2.9938001326030476e-280,-2.9938001326030476e-280,Kanepi K.,7.0,0.5,-0.20833333333333326
2013-05-10,1.060832317059963e-279,7.6811733329195e-281,-7.6811733329195e-281,Makarova E.,2.37,0.5,-0.0675182481751826
2013-05-10,1.0367224916722366e-279,2.410982538772645e-281,-2.410982538772645e-281,Kerber A.,2.1,0.5,-0.022727272727272707
2013-05-11,8.423370244836922e-280,1.9438546718854436e-280,-1.9438546718854436e-280,Errani S.,5.0,0.5,-0.1875
2013-05-11,7.083288614976503e-280,1.3400816298604193e-280,-1.3400816298604193e-280,Ivanovic A.,3.75,0.5,-0.15909090909090906
2013-05-12,6.324364834800449e-280,7.589237801760538e-281,-7.589237801760538e-281,Sharapova M.,2.75,0.5,-0.1071428571428572
2013-05-13,7.905456043500561e-280,7.905456043500561e-281,1.5810912087001122e-280,Morita A.,3.0,0.5,0.25
2013-05-13,7.149069817116248e-280,7.56386226384313e-281,-7.56386226384313e-281,Burdette M.,2.62,0.5,-0.095679012345679
2013-05-13,7.506523307972061e-280,2.9787790904651056e-281,3.574534908558127e-281,Peng S.,2.2,0.5,0.050000000000000044
2013-05-13,8.444838721468568e-280,6.255436089976717e-281,9.383154134965076e-281,Burnett N.,2.5,0.5,0.125
2013-05-13,1.3722862922386424e-279,1.5080069145479586e-280,5.278024200917855e-280,Oudin M.,4.5,0.5,0.625
2013-05-13,1.1816909738721642e-279,1.9059531836647812e-280,-1.9059531836647812e-280,Johansson M.,3.25,0.5,-0.13888888888888895
2013-05-13,1.2112332482189683e-279,2.685661304254921e-281,2.954227434680413e-281,Robson L.,2.1,0.5,0.02499999999999991
2013-05-13,9.689865985751747e-280,2.4224664964379366e-280,-2.4224664964379366e-280,Hsieh S.W.,6.0,0.5,-0.19999999999999996
2013-05-13,7.959532774010363e-280,1.7303332117413833e-280,-1.7303332117413833e-280,Pironkova T.,4.5,0.5,-0.1785714285714286
2013-05-13,9.193260353981969e-280,7.615602345503743e-281,1.2337275799716064e-280,Halep S.,2.62,0.5,0.15500000000000003
2013-05-13,1.0342417898229714e-279,7.661050294984974e-281,1.149157544247746e-280,Bertens K.,2.5,0.5,0.125
2013-05-14,8.834148621404547e-280,1.5082692768251667e-280,-1.5082692768251667e-280,Hlavackova A.,3.4,0.5,-0.14583333333333337
2013-05-14,1.4355491509782389e-279,1.5775265395365262e-280,5.521342888377842e-280,Jovanovski B.,4.5,0.5,0.625
2013-05-14,1.2817403133734275e-279,1.538088376048113e-280,-1.538088376048113e-280,Medina Garrigues A.,2.75,0.5,-0.1071428571428572
2013-05-14,1.1951994527989443e-279,8.654086057448327e-281,-8.654086057448327e-281,Tsurenko L.,2.37,0.5,-0.06751824817518248
2013-05-14,1.0291995287990908e-279,1.6599992399985338e-280,-1.6599992399985338e-280,Vesnina E.,3.25,0.5,-0.13888888888888895
2013-05-14,8.748195994792273e-280,1.5437992931986363e-280,-1.5437992931986363e-280,Mladenovic K.,3.5,0.5,-0.1499999999999999
2013-05-14,8.549373358546993e-280,1.9882263624527908e-281,-1.9882263624527908e-281,Knapp K.,2.1,0.5,-0.022727272727272818
2013-05-14,9.874526229121777e-280,8.179955991202371e-281,1.3251528705747842e-280,Zheng J.,2.62,0.5,0.15500000000000003
2013-05-14,1.9749052458243554e-279,1.9749052458243556e-280,9.874526229121777e-280,Radwanska U.,6.0,0.5,1.0
2013-05-14,2.0983368236883777e-279,9.874526229121778e-281,1.2343157786402221e-280,Wickmayer Y.,2.25,0.5,0.0625
2013-05-14,2.360628926649425e-279,1.7486140197403147e-280,2.622921029610472e-280,Stephens S.,2.5,0.5,0.125
2013-05-14,2.5789871023644966e-279,1.5938552971903054e-280,2.1835817571507186e-280,Oprandi R.,2.37,0.5,0.09250000000000003
2013-05-14,2.5203737591289397e-279,5.861334323555679e-281,-5.861334323555679e-281,Lisicki S.,2.1,0.5,-0.022727272727272818
2013-05-14,3.465513918802292e-279,3.780560638693409e-280,9.451401596733522e-280,Halep S.,3.5,0.5,0.375
2013-05-14,2.7074327490642905e-279,7.580811697380014e-280,-7.580811697380014e-280,Robson L.,9.0,0.5,-0.21875
2013-05-15,2.2561939575535753e-279,4.51238791510715e-280,-4.51238791510715e-280,Burnett N.,4.0,0.5,-0.16666666666666674
2013-05-15,1.880161631294646e-279,3.760323262589292e-280,-3.760323262589292e-280,Oudin M.,4.0,0.5,-0.16666666666666663
2013-05-15,1.4955831158025594e-279,3.845785154920867e-280,-3.845785154920867e-280,Zheng J.,6.5,0.5,-0.20454545454545459
2013-05-15,1.3709511894856794e-279,1.2463192631687993e-280,-1.2463192631687993e-280,Lepchenko V.,2.5,0.5,-0.08333333333333337
2013-05-15,1.1043773470856861e-279,2.6657384239999323e-280,-2.6657384239999323e-280,Mchale C.,5.5,0.5,-0.19444444444444442
2013-05-15,8.896373073745806e-280,2.1474003971110563e-280,-2.1474003971110563e-280,Jovanovski B.,5.5,0.5,-0.19444444444444442
2013-05-15,7.340175681716697e-280,1.5561973920291087e-280,-1.5561973920291087e-280,Peng S.,4.33,0.5,-0.17492492492492495
2013-05-15,5.709025530224098e-280,1.6311501514925992e-280,-1.6311501514925992e-280,Muguruza G.,10.0,0.5,-0.2222222222222222
2013-05-15,5.579274949991732e-280,1.2975058023236598e-281,-1.2975058023236598e-281,Oprandi R.,2.1,0.5,-0.022727272727272818
2013-05-15,5.346805160408743e-280,2.3246978958298902e-281,-2.3246978958298902e-281,Radwanska U.,2.2,0.5,-0.04166666666666663
2013-05-15,4.277444128326995e-280,1.0693610320817487e-280,-1.0693610320817487e-280,Goerges J.,6.0,0.5,-0.19999999999999996
2013-05-16,5.079464902388306e-280,4.5829758517789226e-281,8.020207740613115e-281,Jankovic J.,2.75,0.5,0.1875
2013-05-16,4.593466717283252e-280,4.85998185105054e-281,-4.85998185105054e-281,Kirilenko M.,2.62,0.5,-0.095679012345679
2013-05-16,3.904446709690764e-280,6.890200075924878e-281,-6.890200075924878e-281,Dominguez Lino L.,3.5,0.5,-0.15000000000000002
2013-05-16,4.0020578774330336e-280,8.873742522024472e-282,9.761116774226919e-282,Halep S.,2.1,0.5,0.025000000000000133
2013-05-16,3.101594855010601e-280,9.004630224224326e-281,-9.004630224224326e-281,Cibulkova D.,11.0,0.5,-0.22499999999999998
2013-05-16,2.403736012633216e-280,6.978588423773852e-281,-6.978588423773852e-281,Morita A.,11.0,0.5,-0.22499999999999998
2013-05-16,1.8695724542702792e-280,5.3416355836293683e-281,-5.3416355836293683e-281,Stephens S.,10.0,0.5,-0.2222222222222221
2013-05-17,3.0380552381892037e-280,3.3385222397683557e-281,1.1684827839189245e-280,Errani S.,4.5,0.5,0.625
2013-05-17,2.3544928095966326e-280,6.835624285925709e-281,-6.835624285925709e-281,Suarez Navarro C.,11.0,0.5,-0.2250000000000001
2013-05-17,2.4133551298365484e-280,5.351120021810533e-282,5.886232023991586e-282,Halep S.,2.1,0.5,0.02499999999999991
2013-05-17,1.9823988566514504e-280,4.3095627318509795e-281,-4.3095627318509795e-281,Stosur S.,4.5,0.5,-0.1785714285714286
2013-05-18,1.5280991186688262e-280,4.5429973798262404e-281,-4.5429973798262404e-281,Halep S.,13.0,0.5,-0.22916666666666674
2013-05-18,1.3158631299648227e-280,2.1223598870400365e-281,-2.1223598870400365e-281,Errani S.,3.25,0.5,-0.13888888888888884
2013-05-19,1.0808875710425329e-280,2.3497555892228976e-281,-2.3497555892228976e-281,Azarenka V.,4.5,0.5,-0.1785714285714286
2013-05-20,9.457766246622163e-281,1.3511094638031661e-281,-1.3511094638031661e-281,Rus A.,3.0,0.5,-0.125
2013-05-20,1.0923720014848598e-280,9.049097334731082e-282,1.4659537682264354e-281,Cepelova J.,2.62,0.5,0.15500000000000003
2013-05-20,9.330677512683177e-281,1.5930425021654206e-281,-1.5930425021654206e-281,Jovanovski B.,3.4,0.5,-0.14583333333333337
2013-05-20,1.4765797163821127e-280,1.63216806340479e-281,5.435119651137951e-281,Baltacha E.,4.33,0.5,0.5825
2013-05-22,1.3768836406409847e-280,9.969607574112807e-282,-9.969607574112807e-282,Cibulkova D.,2.37,0.5,-0.06751824817518248
2013-05-22,1.170351094544837e-280,2.065325460961477e-281,-2.065325460961477e-281,Pironkova T.,3.5,0.5,-0.15000000000000002
2013-05-22,1.0449563344150329e-280,1.2539476012980396e-281,-1.2539476012980396e-281,Van Uytvanck A.,2.75,0.5,-0.1071428571428572
2013-05-22,1.1416147953484235e-280,7.055362111926318e-282,9.665846093339056e-282,Zhang S.,2.37,0.5,0.09250000000000003
2013-05-22,1.0323862192502718e-280,1.0922857609815164e-281,-1.0922857609815164e-281,Arvidsson S.,2.62,0.5,-0.0956790123456791
2013-05-22,8.603218493752265e-281,1.7206436987504528e-281,-1.7206436987504528e-281,Vandeweghe C.,4.0,0.5,-0.16666666666666663
2013-05-22,9.033379418439879e-281,3.58467437239678e-282,4.3016092468761365e-282,Zheng J.,2.2,0.5,0.050000000000000044
2013-05-22,1.0433553228298061e-280,8.64304820900112e-282,1.4001738098581814e-281,Hampton J.,2.62,0.5,0.15500000000000003
2013-05-22,9.315672525266126e-281,1.117880703031935e-281,-1.117880703031935e-281,Oudin M.,2.75,0.5,-0.1071428571428571
2013-05-22,7.763060437721773e-281,1.5526120875443542e-281,-1.5526120875443542e-281,Cepelova J.,4.0,0.5,-0.16666666666666663
2013-05-22,6.931303962251583e-281,8.317564754701899e-282,-8.317564754701899e-282,Govortsova O.,2.75,0.5,-0.1071428571428572
2013-05-22,5.968622856383307e-281,9.626811058682754e-282,-9.626811058682754e-282,Zhang S.,3.25,0.5,-0.13888888888888895
2013-05-22,8.579895356051005e-281,9.49553636242799e-282,2.611272499667697e-281,Zheng J.,3.75,0.5,0.4375000000000002
2013-05-22,6.971164976791442e-281,1.6087303792595633e-281,-1.6087303792595633e-281,Baltacha E.,5.0,0.5,-0.1875
2013-05-23,8.278258409939837e-281,7.469105332276544e-282,1.3070934331483952e-281,Hampton J.,2.75,0.5,0.1875
2013-05-23,7.391302151731998e-281,8.869562582078396e-282,-8.869562582078396e-282,Putintseva Y.,2.75,0.5,-0.1071428571428571
2013-05-23,8.315214920698497e-281,6.159418459776665e-282,9.239127689664998e-282,Peng S.,2.5,0.5,0.125
2013-05-23,7.424299036337944e-281,8.909158843605533e-282,-8.909158843605533e-282,Zheng J.,2.75,0.5,-0.1071428571428571
2013-05-24,6.496261656795701e-281,9.28037379542243e-282,-9.28037379542243e-282,Lepchenko V.,3.0,0.5,-0.125
2013-05-24,8.932359778094089e-281,9.744392485193551e-282,2.4360981212983877e-281,Hampton J.,3.5,0.5,0.375
2013-05-25,1.004890475035585e-280,7.44363314841174e-282,1.1165449722617611e-281,Peng S.,2.5,0.5,0.125
2013-05-25,8.65322353502865e-281,1.3956812153272015e-281,-1.3956812153272015e-281,Hampton J.,3.25,0.5,-0.13888888888888884
2013-05-25,7.391295102836971e-281,1.2619284321916782e-281,-1.2619284321916782e-281,Peng S.,3.4,0.5,-0.14583333333333337
2013-05-21,9.239118878546213e-281,9.239118878546214e-282,1.8478237757092427e-281,Hradecka L.,3.0,0.5,0.25
2013-05-21,8.777162934618902e-281,4.619559439273107e-282,-4.619559439273107e-282,Cetkovska P.,2.25,0.5,-0.04999999999999993
2013-05-21,8.184544269325291e-281,5.926186652936121e-282,-5.926186652936121e-282,Paszek T.,2.37,0.5,-0.06751824817518248
2013-05-21,9.719146319823783e-281,8.769154574277097e-282,1.534602050498492e-281,Giorgi C.,2.75,0.5,0.1875
2013-05-21,9.962124977819377e-281,2.2088968908690432e-282,2.429786579955948e-282,Bouchard E.,2.1,0.5,0.02499999999999991
2013-05-21,1.4320554655615354e-280,1.5848835191985373e-281,4.3584296777959776e-281,Davis L.,3.75,0.5,0.4375
2013-05-21,1.3723864878298047e-280,5.966897773173069e-282,-5.966897773173069e-282,Puchkova O.,2.2,0.5,-0.04166666666666674
2013-05-21,1.2008381768510791e-280,1.715483109787256e-281,-1.715483109787256e-281,Domachowska M.,3.0,0.5,-0.125
2013-05-21,1.6511524931702338e-280,1.8012572652766187e-281,4.503143163191547e-281,Tatishvili A.,3.5,0.5,0.375
2013-05-21,1.474243297473423e-280,1.7690919569681075e-281,-1.7690919569681075e-281,Erakovic M.,2.75,0.5,-0.1071428571428571
2013-05-21,1.75066391574969e-280,1.579546390150096e-281,2.764206182762668e-281,Doi M.,2.75,0.5,0.1875
2013-05-21,1.6047752561038826e-280,1.458886596458075e-281,-1.458886596458075e-281,Johansson M.,2.5,0.5,-0.08333333333333326
2013-05-21,1.4328350500927523e-280,1.7194020601113026e-281,-1.7194020601113026e-281,Svitolina E.,2.75,0.5,-0.1071428571428572
2013-05-21,1.2957428076456061e-280,1.3709224244714606e-281,-1.3709224244714606e-281,Feuerstein C.,2.62,0.5,-0.0956790123456791
2013-05-21,1.3281363778367462e-280,2.94487001737638e-282,3.2393570191140182e-282,Torro Flor M.T.,2.1,0.5,0.02499999999999991
2013-05-21,1.361339787282665e-280,3.0184917678107894e-282,3.3203409445918686e-282,Hsieh S.W.,2.1,0.5,0.025000000000000133
2013-05-22,1.3304002466626043e-280,3.0939540620060592e-282,-3.0939540620060592e-282,Giorgi C.,2.1,0.5,-0.022727272727272818
2013-05-22,1.187857363091611e-280,1.425428835709933e-281,-1.425428835709933e-281,Rogers S.,2.75,0.5,-0.1071428571428571
2013-05-22,1.7075449594441908e-280,1.889773077645745e-281,5.1968759635257985e-281,Tatishvili A.,3.75,0.5,0.4375
2013-05-22,1.9209880793747146e-280,1.4229541328701588e-281,2.1344311993052382e-281,Doi M.,2.5,0.5,0.125
2013-05-22,2.0170374833434504e-280,8.00411699739465e-282,9.604940396873582e-282,Larsson J.,2.2,0.5,0.050000000000000044
2013-05-22,1.714481860841933e-280,3.025556225015175e-281,-3.025556225015175e-281,Linette M.,3.5,0.5,-0.1499999999999999
2013-05-23,1.5001716282366913e-280,2.143102326052416e-281,-2.143102326052416e-281,Tatishvili A.,3.0,0.5,-0.125
2013-05-23,1.3988826679360388e-280,1.0128896030065253e-281,-1.0128896030065253e-281,Scheepers C.,2.37,0.5,-0.06751824817518248
2013-05-24,1.3289385345392368e-280,6.994413339680194e-282,-6.994413339680194e-282,Larsson J.,2.25,0.5,-0.050000000000000044
2013-05-24,1.0916280819429445e-280,2.373104525962923e-281,-2.373104525962923e-281,Doi M.,4.5,0.5,-0.1785714285714286
2013-05-24,1.2963083473072467e-280,1.1696015163674405e-281,2.046802653643021e-281,Hradecka L.,2.75,0.5,0.1875
2013-05-25,1.2087838786021954e-280,8.752446870505135e-282,-8.752446870505135e-282,Hradecka L.,2.37,0.5,-0.06751824817518237
2013-05-26,1.108051888718679e-280,1.0073198988351628e-281,-1.0073198988351628e-281,Puchkova O.,2.5,0.5,-0.08333333333333337
2013-05-26,8.65665538061468e-281,2.4238635065721103e-281,-2.4238635065721103e-281,Martic P.,9.0,0.5,-0.21875
2013-05-26,7.033532496749427e-281,1.6231228838652524e-281,-1.6231228838652524e-281,Hlavackova A.,5.0,0.5,-0.1875
2013-05-26,5.4007481671468814e-281,1.6327843296025456e-281,-1.6327843296025456e-281,Rus A.,15.0,0.5,-0.2321428571428572
2013-05-26,5.1307107587895374e-281,2.700374083573441e-282,-2.700374083573441e-282,Vekic D.,2.25,0.5,-0.04999999999999993
2013-05-26,3.8938429865813455e-281,1.2368677722081921e-281,-1.2368677722081921e-281,Tatishvili A.,29.0,0.5,-0.2410714285714286
2013-05-26,4.867303733226682e-281,4.867303733226682e-282,9.734607466453364e-282,Puig M.,3.0,0.5,0.25
2013-05-26,4.1372081732426794e-281,7.300955599840023e-282,-7.300955599840023e-282,Pavlovic I.,3.5,0.5,-0.15000000000000002
2013-05-26,3.9303477645805455e-281,2.06860408662134e-282,-2.06860408662134e-282,Feuerstein C.,2.25,0.5,-0.04999999999999993
2013-05-26,3.6028187841988335e-281,3.2752898038171213e-282,-3.2752898038171213e-282,Minella M.,2.5,0.5,-0.08333333333333326
2013-05-26,2.830786187584798e-281,7.720325966140357e-282,-7.720325966140357e-282,Arvidsson S.,8.0,0.5,-0.2142857142857143
2013-05-26,2.594887338619398e-281,2.358988489653998e-282,-2.358988489653998e-282,Min G.,2.5,0.5,-0.08333333333333337
2013-05-26,2.659759522084883e-281,5.897471224135e-283,6.4872183465485e-283,Cirstea S.,2.1,0.5,0.025000000000000133
2013-05-26,2.9922294623454935e-281,2.216466268404069e-282,3.3246994026061033e-282,Radwanska U.,2.5,0.5,0.125
2013-05-27,2.337679267457417e-281,6.545501948880767e-282,-6.545501948880767e-282,Foretz S.,9.0,0.5,-0.21875
2013-05-27,3.699377440751362e-281,4.0891837035854215e-282,1.3616981732939454e-281,Kucova Z.,4.33,0.5,0.5825
2013-05-27,3.0057441706104816e-281,6.936332701408804e-282,-6.936332701408804e-282,Medina Garrigues A.,5.0,0.5,-0.1875000000000001
2013-05-27,3.2837755063919515e-281,2.0294258086238657e-282,2.7803133578146963e-282,Larsson J.,2.37,0.5,0.09250000000000003
2013-05-27,2.565449614368712e-281,7.183258920232394e-282,-7.183258920232394e-282,Peer S.,9.0,0.5,-0.21875
2013-05-27,2.2670617581520304e-281,2.9838785621668176e-282,-2.9838785621668176e-282,Dominguez Lino L.,2.87,0.5,-0.11631016042780751
2013-05-27,1.8892181317933585e-281,3.778436263586717e-282,-3.778436263586717e-282,Glushko J.,4.0,0.5,-0.16666666666666674
2013-05-27,2.715751064452953e-281,3.005574300580343e-282,8.265329326595944e-282,Svitolina E.,3.75,0.5,0.4375
2013-05-27,2.2307955172292113e-281,4.849555472237416e-282,-4.849555472237416e-282,Lucic M.,4.5,0.5,-0.1785714285714286
2013-05-27,2.576568822399739e-281,2.1344031183365914e-282,3.457733051705278e-282,Johansson M.,2.62,0.5,0.15500000000000003
2013-05-27,2.1900834990397783e-281,3.864853233599608e-282,-3.864853233599608e-282,Paszek T.,3.5,0.5,-0.15000000000000002
2013-05-27,2.3269637177297643e-281,1.0950417495198892e-282,1.3688021868998614e-282,Jovanovski B.,2.25,0.5,0.0625
2013-05-27,2.210615531843276e-281,1.1634818588648823e-282,-1.1634818588648823e-282,Robson L.,2.25,0.5,-0.050000000000000044
2013-05-27,2.9014328855442996e-281,3.070299349782328e-282,6.908173537010238e-282,Cepelova J.,3.25,0.5,0.3124999999999998
2013-05-27,2.4398412901167975e-281,4.615915954275022e-282,-4.615915954275022e-282,Doi M.,3.75,0.5,-0.15909090909090906
2013-05-27,2.1348611288521978e-281,3.049801612645997e-282,-3.049801612645997e-282,Barthel M.,3.0,0.5,-0.125
2013-05-27,1.906126007903748e-281,2.2873512094844975e-282,-2.2873512094844975e-282,Parmentier P.,2.75,0.5,-0.1071428571428571
2013-05-27,1.6678602569157795e-281,2.382657509879685e-282,-2.382657509879685e-282,Dolonc V.,3.0,0.5,-0.125
2013-05-27,1.528871902172798e-281,1.3898835474298162e-282,-1.3898835474298162e-282,Makarova E.,2.5,0.5,-0.08333333333333326
2013-05-27,1.3377629144011981e-281,1.9110898777159974e-282,-1.9110898777159974e-282,Pliskova Ka.,3.0,0.5,-0.125
2013-05-27,1.2097670799986144e-281,1.2799583440258378e-282,-1.2799583440258378e-282,Knapp K.,2.62,0.5,-0.095679012345679
2013-05-27,1.0585461949987877e-281,1.512208849998268e-282,-1.512208849998268e-282,Pironkova T.,3.0,0.5,-0.125
2013-05-27,8.527177681934678e-282,2.0582842680531982e-282,-2.0582842680531982e-282,Malek T.,5.5,0.5,-0.19444444444444453
2013-05-27,7.035561766100759e-282,1.491615915833919e-282,-1.491615915833919e-282,Czink M.,4.33,0.5,-0.17492492492492495
2013-05-27,5.356620890099442e-282,1.6789408760013175e-282,-1.6789408760013175e-282,Hsieh S.W.,23.0,0.5,-0.23863636363636354
2013-05-27,5.691409695730657e-282,2.678310445049721e-283,3.347888056312151e-283,Flipkens K.,2.25,0.5,0.0625
2013-05-28,5.146861237188526e-282,5.445484585421308e-283,-5.445484585421308e-283,Govortsova O.,2.62,0.5,-0.0956790123456791
2013-05-28,3.967372203666156e-282,1.1794890335223705e-282,-1.1794890335223705e-282,Date Krumm K.,13.0,0.5,-0.22916666666666663
2013-05-28,3.336199353082904e-282,6.311728505832521e-283,-6.311728505832521e-283,Pliskova Kr.,3.75,0.5,-0.15909090909090906
2013-05-28,2.805440365092442e-282,5.30758987990462e-283,-5.30758987990462e-283,Hantuchova D.,3.75,0.5,-0.15909090909090906
2013-05-28,2.2316002904144426e-282,5.738400746779995e-283,-5.738400746779995e-283,Vandeweghe C.,6.5,0.5,-0.20454545454545459
2013-05-28,1.785280232331554e-282,4.463200580828885e-283,-4.463200580828885e-283,Koehler M.J.,6.0,0.5,-0.20000000000000007
2013-05-28,1.6647412385427446e-282,1.2053899378880933e-283,-1.2053899378880933e-283,Davis L.,2.37,0.5,-0.06751824817518248
2013-05-28,1.526012801997516e-282,1.387284365452287e-283,-1.387284365452287e-283,Begu I.,2.5,0.5,-0.08333333333333326
